neuron_id,label
hausser_neuron_1742,unlabeled
hausser_neuron_1743,unlabeled
hausser_neuron_1744,unlabeled
hausser_neuron_1745,unlabeled
hausser_neuron_1746,unlabeled
hausser_neuron_1747,unlabeled
hausser_neuron_1748,unlabeled
hausser_neuron_1749,unlabeled
hausser_neuron_175,unlabeled
hausser_neuron_1750,unlabeled
hausser_neuron_1751,unlabeled
hausser_neuron_1752,unlabeled
hausser_neuron_1753,unlabeled
hausser_neuron_1754,unlabeled
hausser_neuron_1755,unlabeled
hausser_neuron_1756,unlabeled
hausser_neuron_1757,unlabeled
hausser_neuron_1758,unlabeled
hausser_neuron_1759,unlabeled
hausser_neuron_176,unlabeled
hausser_neuron_1760,unlabeled
hausser_neuron_1761,unlabeled
hausser_neuron_1762,unlabeled
hausser_neuron_1763,unlabeled
hausser_neuron_1764,unlabeled
hausser_neuron_1765,MLI
hausser_neuron_1766,unlabeled
hausser_neuron_1767,unlabeled
hausser_neuron_1768,unlabeled
hausser_neuron_1769,unlabeled
hausser_neuron_177,unlabeled
hausser_neuron_1770,unlabeled
hausser_neuron_1771,unlabeled
hausser_neuron_1772,unlabeled
hausser_neuron_1773,unlabeled
hausser_neuron_1774,unlabeled
hausser_neuron_1775,unlabeled
hausser_neuron_1776,unlabeled
hausser_neuron_1777,unlabeled
hausser_neuron_1778,unlabeled
hausser_neuron_1779,unlabeled
hausser_neuron_178,unlabeled
hausser_neuron_1780,unlabeled
hausser_neuron_1781,unlabeled
hausser_neuron_1782,unlabeled
hausser_neuron_1783,unlabeled
hausser_neuron_1784,unlabeled
hausser_neuron_1785,unlabeled
hausser_neuron_1786,unlabeled
hausser_neuron_1787,unlabeled
hausser_neuron_1788,unlabeled
hausser_neuron_1789,unlabeled
hausser_neuron_179,unlabeled
hausser_neuron_1790,unlabeled
hausser_neuron_1791,unlabeled
hausser_neuron_1792,unlabeled
hausser_neuron_1793,unlabeled
hausser_neuron_1794,unlabeled
hausser_neuron_1795,unlabeled
hausser_neuron_1796,unlabeled
hausser_neuron_1797,unlabeled
hausser_neuron_1798,unlabeled
hausser_neuron_1799,unlabeled
hausser_neuron_18,unlabeled
hausser_neuron_180,unlabeled
hausser_neuron_1800,unlabeled
hausser_neuron_1801,unlabeled
hausser_neuron_1802,unlabeled
hausser_neuron_1803,unlabeled
hausser_neuron_1804,unlabeled
hausser_neuron_1805,MLI
hausser_neuron_1806,unlabeled
hausser_neuron_1807,unlabeled
hausser_neuron_1808,unlabeled
hausser_neuron_1809,unlabeled
hausser_neuron_181,unlabeled
hausser_neuron_1810,unlabeled
hausser_neuron_1811,MLI
hausser_neuron_1812,MLI
hausser_neuron_1813,unlabeled
hausser_neuron_1814,unlabeled
hausser_neuron_1815,unlabeled
hausser_neuron_1816,unlabeled
hausser_neuron_1817,unlabeled
hausser_neuron_1818,unlabeled
hausser_neuron_1819,unlabeled
hausser_neuron_182,unlabeled
hausser_neuron_1820,GoC
hausser_neuron_1821,unlabeled
hausser_neuron_1822,unlabeled
hausser_neuron_1823,unlabeled
hausser_neuron_1824,unlabeled
hausser_neuron_1825,unlabeled
hausser_neuron_1826,unlabeled
hausser_neuron_1827,unlabeled
hausser_neuron_1828,unlabeled
hausser_neuron_1829,unlabeled
hausser_neuron_183,unlabeled
hausser_neuron_1830,unlabeled
hausser_neuron_1831,unlabeled
hausser_neuron_1832,unlabeled
hausser_neuron_1833,unlabeled
hausser_neuron_1834,unlabeled
hausser_neuron_1835,unlabeled
hausser_neuron_1836,unlabeled
hausser_neuron_1837,unlabeled
hausser_neuron_1838,unlabeled
hausser_neuron_1839,unlabeled
hausser_neuron_184,unlabeled
hausser_neuron_1840,unlabeled
hausser_neuron_1841,unlabeled
hausser_neuron_1842,unlabeled
hausser_neuron_1843,unlabeled
hausser_neuron_1844,MLI
hausser_neuron_1845,unlabeled
hausser_neuron_1846,unlabeled
hausser_neuron_1847,unlabeled
hausser_neuron_1848,unlabeled
hausser_neuron_1849,unlabeled
hausser_neuron_185,unlabeled
hausser_neuron_1850,unlabeled
hausser_neuron_1851,unlabeled
hausser_neuron_1852,unlabeled
hausser_neuron_1853,unlabeled
hausser_neuron_1854,unlabeled
hausser_neuron_1855,GoC
hausser_neuron_1856,unlabeled
hausser_neuron_1857,unlabeled
hausser_neuron_1858,MLI
hausser_neuron_1859,unlabeled
hausser_neuron_186,unlabeled
hausser_neuron_1860,unlabeled
hausser_neuron_1861,unlabeled
hausser_neuron_1862,unlabeled
hausser_neuron_1863,unlabeled
hausser_neuron_1864,unlabeled
hausser_neuron_1865,unlabeled
hausser_neuron_1866,unlabeled
hausser_neuron_1867,GoC
hausser_neuron_1868,GoC
hausser_neuron_1869,unlabeled
hausser_neuron_187,unlabeled
hausser_neuron_1870,unlabeled
hausser_neuron_1871,unlabeled
hausser_neuron_1872,unlabeled
hausser_neuron_1873,unlabeled
hausser_neuron_1874,unlabeled
hausser_neuron_1875,unlabeled
hausser_neuron_1876,unlabeled
hausser_neuron_1877,GoC
hausser_neuron_1878,GoC
hausser_neuron_1879,GoC
hausser_neuron_188,unlabeled
hausser_neuron_1880,GoC
hausser_neuron_1881,GoC
hausser_neuron_1882,unlabeled
hausser_neuron_1883,unlabeled
hausser_neuron_1884,unlabeled
hausser_neuron_1885,unlabeled
hausser_neuron_1886,unlabeled
hausser_neuron_1887,unlabeled
hausser_neuron_1888,unlabeled
hausser_neuron_1889,unlabeled
hausser_neuron_189,unlabeled
hausser_neuron_1890,unlabeled
hausser_neuron_1891,unlabeled
hausser_neuron_1892,unlabeled
hausser_neuron_1893,unlabeled
hausser_neuron_1894,unlabeled
hausser_neuron_1895,unlabeled
hausser_neuron_1896,unlabeled
hausser_neuron_1897,unlabeled
hausser_neuron_1898,unlabeled
hausser_neuron_1899,unlabeled
hausser_neuron_19,unlabeled
hausser_neuron_190,unlabeled
hausser_neuron_1900,unlabeled
hausser_neuron_1901,unlabeled
hausser_neuron_1902,unlabeled
hausser_neuron_1903,unlabeled
hausser_neuron_1904,unlabeled
hausser_neuron_1905,unlabeled
hausser_neuron_1906,unlabeled
hausser_neuron_1907,unlabeled
hausser_neuron_1908,unlabeled
hausser_neuron_1909,unlabeled
hausser_neuron_191,unlabeled
hausser_neuron_1910,unlabeled
hausser_neuron_1911,unlabeled
hausser_neuron_1912,unlabeled
hausser_neuron_1913,unlabeled
hausser_neuron_1914,unlabeled
hausser_neuron_1915,unlabeled
hausser_neuron_1916,unlabeled
hausser_neuron_1917,unlabeled
hausser_neuron_1918,unlabeled
hausser_neuron_1919,unlabeled
hausser_neuron_192,unlabeled
hausser_neuron_1920,unlabeled
hausser_neuron_1921,unlabeled
hausser_neuron_1922,unlabeled
hausser_neuron_1923,unlabeled
hausser_neuron_1924,unlabeled
hausser_neuron_1925,unlabeled
hausser_neuron_1926,unlabeled
hausser_neuron_1927,unlabeled
hausser_neuron_1928,unlabeled
hausser_neuron_1929,unlabeled
hausser_neuron_193,unlabeled
hausser_neuron_1930,unlabeled
hausser_neuron_1931,unlabeled
hausser_neuron_1932,unlabeled
hausser_neuron_1933,unlabeled
hausser_neuron_1934,unlabeled
hausser_neuron_1935,unlabeled
hausser_neuron_1936,unlabeled
hausser_neuron_1937,unlabeled
hausser_neuron_1938,unlabeled
hausser_neuron_1939,unlabeled
hausser_neuron_194,unlabeled
hausser_neuron_1940,unlabeled
hausser_neuron_1941,unlabeled
hausser_neuron_1942,unlabeled
hausser_neuron_1943,unlabeled
hausser_neuron_1944,unlabeled
hausser_neuron_1945,unlabeled
hausser_neuron_1946,unlabeled
hausser_neuron_1947,unlabeled
hausser_neuron_1948,unlabeled
hausser_neuron_1949,unlabeled
hausser_neuron_195,unlabeled
hausser_neuron_1950,unlabeled
hausser_neuron_1951,unlabeled
hausser_neuron_1952,unlabeled
hausser_neuron_1953,unlabeled
hausser_neuron_1954,unlabeled
hausser_neuron_1955,unlabeled
hausser_neuron_1956,unlabeled
hausser_neuron_1957,unlabeled
hausser_neuron_1958,unlabeled
hausser_neuron_1959,unlabeled
hausser_neuron_196,unlabeled
hausser_neuron_1960,unlabeled
hausser_neuron_1961,unlabeled
hausser_neuron_1962,unlabeled
hausser_neuron_1963,unlabeled
hausser_neuron_1964,unlabeled
hausser_neuron_1965,unlabeled
hausser_neuron_1966,unlabeled
hausser_neuron_1967,unlabeled
hausser_neuron_1968,unlabeled
hausser_neuron_1969,unlabeled
hausser_neuron_197,unlabeled
hausser_neuron_1970,unlabeled
hausser_neuron_1971,unlabeled
hausser_neuron_1972,unlabeled
hausser_neuron_1973,unlabeled
hausser_neuron_1974,unlabeled
hausser_neuron_1975,unlabeled
hausser_neuron_1976,unlabeled
hausser_neuron_1977,unlabeled
hausser_neuron_1978,unlabeled
hausser_neuron_1979,unlabeled
hausser_neuron_198,unlabeled
hausser_neuron_1980,unlabeled
hausser_neuron_1981,unlabeled
hausser_neuron_1982,unlabeled
hausser_neuron_1983,unlabeled
hausser_neuron_1984,unlabeled
hausser_neuron_1985,unlabeled
hausser_neuron_1986,unlabeled
hausser_neuron_1987,unlabeled
hausser_neuron_1988,unlabeled
hausser_neuron_1989,unlabeled
hausser_neuron_199,unlabeled
hausser_neuron_1990,unlabeled
hausser_neuron_1991,unlabeled
hausser_neuron_1992,unlabeled
hausser_neuron_1993,unlabeled
hausser_neuron_1994,unlabeled
hausser_neuron_1995,unlabeled
hausser_neuron_1996,unlabeled
hausser_neuron_1997,unlabeled
hausser_neuron_2,unlabeled
hausser_neuron_20,unlabeled
hausser_neuron_200,unlabeled
hausser_neuron_201,unlabeled
hausser_neuron_202,unlabeled
hausser_neuron_203,unlabeled
hausser_neuron_204,unlabeled
hausser_neuron_205,unlabeled
hausser_neuron_206,unlabeled
hausser_neuron_207,unlabeled
hausser_neuron_208,unlabeled
hausser_neuron_209,unlabeled
hausser_neuron_21,unlabeled
hausser_neuron_210,unlabeled
hausser_neuron_211,unlabeled
hausser_neuron_212,unlabeled
hausser_neuron_213,unlabeled
hausser_neuron_214,unlabeled
hausser_neuron_215,unlabeled
hausser_neuron_216,unlabeled
hausser_neuron_217,unlabeled
hausser_neuron_218,unlabeled
hausser_neuron_219,unlabeled
hausser_neuron_22,unlabeled
hausser_neuron_220,unlabeled
hausser_neuron_221,unlabeled
hausser_neuron_222,unlabeled
hausser_neuron_223,unlabeled
hausser_neuron_224,unlabeled
hausser_neuron_225,unlabeled
hausser_neuron_226,unlabeled
hausser_neuron_227,unlabeled
hausser_neuron_228,unlabeled
hausser_neuron_229,unlabeled
hausser_neuron_23,unlabeled
hausser_neuron_230,unlabeled
hausser_neuron_231,unlabeled
hausser_neuron_232,unlabeled
hausser_neuron_233,unlabeled
hausser_neuron_234,unlabeled
hausser_neuron_235,unlabeled
hausser_neuron_236,unlabeled
hausser_neuron_237,unlabeled
hausser_neuron_238,unlabeled
hausser_neuron_239,unlabeled
hausser_neuron_24,unlabeled
hausser_neuron_240,unlabeled
hausser_neuron_241,unlabeled
hausser_neuron_242,unlabeled
hausser_neuron_243,unlabeled
hausser_neuron_244,unlabeled
hausser_neuron_245,unlabeled
hausser_neuron_246,unlabeled
hausser_neuron_247,unlabeled
hausser_neuron_248,unlabeled
hausser_neuron_249,unlabeled
hausser_neuron_25,unlabeled
hausser_neuron_250,unlabeled
hausser_neuron_251,unlabeled
hausser_neuron_252,unlabeled
hausser_neuron_253,unlabeled
hausser_neuron_254,unlabeled
hausser_neuron_255,unlabeled
hausser_neuron_256,unlabeled
hausser_neuron_257,unlabeled
hausser_neuron_258,unlabeled
hausser_neuron_259,unlabeled
hausser_neuron_26,unlabeled
hausser_neuron_260,unlabeled
hausser_neuron_261,PkC_cs
hausser_neuron_262,unlabeled
hausser_neuron_263,PkC_cs
hausser_neuron_264,PkC_ss
hausser_neuron_265,unlabeled
hausser_neuron_266,PkC_cs
hausser_neuron_267,unlabeled
hausser_neuron_268,unlabeled
hausser_neuron_269,unlabeled
hausser_neuron_27,unlabeled
hausser_neuron_270,PkC_cs
hausser_neuron_271,unlabeled
hausser_neuron_272,unlabeled
hausser_neuron_273,PkC_cs
hausser_neuron_274,unlabeled
hausser_neuron_275,unlabeled
hausser_neuron_276,unlabeled
hausser_neuron_277,unlabeled
hausser_neuron_278,unlabeled
hausser_neuron_279,unlabeled
hausser_neuron_28,unlabeled
hausser_neuron_280,unlabeled
hausser_neuron_281,unlabeled
hausser_neuron_282,unlabeled
hausser_neuron_283,unlabeled
hausser_neuron_284,unlabeled
hausser_neuron_285,unlabeled
hausser_neuron_286,unlabeled
hausser_neuron_287,PkC_ss
hausser_neuron_288,unlabeled
hausser_neuron_289,unlabeled
hausser_neuron_29,unlabeled
hausser_neuron_290,unlabeled
hausser_neuron_291,unlabeled
hausser_neuron_292,unlabeled
hausser_neuron_293,unlabeled
hausser_neuron_294,unlabeled
hausser_neuron_295,unlabeled
hausser_neuron_296,unlabeled
hausser_neuron_297,unlabeled
hausser_neuron_298,GoC
hausser_neuron_299,GoC
hausser_neuron_3,unlabeled
hausser_neuron_30,unlabeled
hausser_neuron_300,unlabeled
hausser_neuron_301,unlabeled
hausser_neuron_302,unlabeled
hausser_neuron_303,unlabeled
hausser_neuron_304,unlabeled
hausser_neuron_305,unlabeled
hausser_neuron_306,unlabeled
hausser_neuron_307,unlabeled
hausser_neuron_308,unlabeled
hausser_neuron_309,unlabeled
hausser_neuron_31,unlabeled
hausser_neuron_310,unlabeled
hausser_neuron_311,unlabeled
hausser_neuron_312,PkC_cs
hausser_neuron_313,unlabeled
hausser_neuron_314,unlabeled
hausser_neuron_315,unlabeled
hausser_neuron_316,unlabeled
hausser_neuron_317,unlabeled
hausser_neuron_318,PkC_ss
hausser_neuron_319,unlabeled
hausser_neuron_32,unlabeled
hausser_neuron_320,unlabeled
hausser_neuron_321,unlabeled
hausser_neuron_322,unlabeled
hausser_neuron_323,unlabeled
hausser_neuron_324,PkC_ss
hausser_neuron_325,unlabeled
hausser_neuron_326,unlabeled
hausser_neuron_327,unlabeled
hausser_neuron_328,unlabeled
hausser_neuron_329,unlabeled
hausser_neuron_33,unlabeled
hausser_neuron_330,unlabeled
hausser_neuron_331,unlabeled
hausser_neuron_332,unlabeled
hausser_neuron_333,unlabeled
hausser_neuron_334,unlabeled
hausser_neuron_335,unlabeled
hausser_neuron_336,unlabeled
hausser_neuron_337,unlabeled
hausser_neuron_338,unlabeled
hausser_neuron_339,unlabeled
hausser_neuron_34,unlabeled
hausser_neuron_340,unlabeled
hausser_neuron_341,unlabeled
hausser_neuron_342,unlabeled
hausser_neuron_343,unlabeled
hausser_neuron_344,unlabeled
hausser_neuron_345,unlabeled
hausser_neuron_346,unlabeled
hausser_neuron_347,unlabeled
hausser_neuron_348,unlabeled
hausser_neuron_349,PkC_cs
hausser_neuron_35,unlabeled
hausser_neuron_350,unlabeled
hausser_neuron_351,unlabeled
hausser_neuron_352,unlabeled
hausser_neuron_353,PkC_cs
hausser_neuron_354,unlabeled
hausser_neuron_355,unlabeled
hausser_neuron_356,PkC_ss
hausser_neuron_357,PkC_ss
hausser_neuron_358,PkC_ss
hausser_neuron_359,unlabeled
hausser_neuron_36,unlabeled
hausser_neuron_360,unlabeled
hausser_neuron_361,PkC_ss
hausser_neuron_362,PkC_ss
hausser_neuron_363,PkC_ss
hausser_neuron_364,unlabeled
hausser_neuron_365,unlabeled
hausser_neuron_366,unlabeled
hausser_neuron_367,unlabeled
hausser_neuron_368,unlabeled
hausser_neuron_369,unlabeled
hausser_neuron_37,unlabeled
hausser_neuron_370,unlabeled
hausser_neuron_371,unlabeled
hausser_neuron_372,unlabeled
hausser_neuron_373,unlabeled
hausser_neuron_374,unlabeled
hausser_neuron_375,unlabeled
hausser_neuron_376,unlabeled
hausser_neuron_377,unlabeled
hausser_neuron_378,unlabeled
hausser_neuron_379,unlabeled
hausser_neuron_38,unlabeled
hausser_neuron_380,unlabeled
hausser_neuron_381,unlabeled
hausser_neuron_382,unlabeled
hausser_neuron_383,unlabeled
hausser_neuron_384,unlabeled
hausser_neuron_385,unlabeled
hausser_neuron_386,unlabeled
hausser_neuron_387,unlabeled
hausser_neuron_388,unlabeled
hausser_neuron_389,unlabeled
hausser_neuron_39,unlabeled
hausser_neuron_390,unlabeled
hausser_neuron_391,unlabeled
hausser_neuron_392,unlabeled
hausser_neuron_393,unlabeled
hausser_neuron_394,unlabeled
hausser_neuron_395,unlabeled
hausser_neuron_396,unlabeled
hausser_neuron_397,unlabeled
hausser_neuron_398,unlabeled
hausser_neuron_399,unlabeled
hausser_neuron_4,unlabeled
hausser_neuron_40,unlabeled
hausser_neuron_400,unlabeled
hausser_neuron_401,unlabeled
hausser_neuron_402,unlabeled
hausser_neuron_403,unlabeled
hausser_neuron_404,unlabeled
hausser_neuron_405,unlabeled
hausser_neuron_406,unlabeled
hausser_neuron_407,unlabeled
hausser_neuron_408,unlabeled
hausser_neuron_409,unlabeled
hausser_neuron_41,unlabeled
hausser_neuron_410,unlabeled
hausser_neuron_411,unlabeled
hausser_neuron_412,unlabeled
hausser_neuron_413,unlabeled
hausser_neuron_414,unlabeled
hausser_neuron_415,unlabeled
hausser_neuron_416,unlabeled
hausser_neuron_417,unlabeled
hausser_neuron_418,unlabeled
hausser_neuron_419,unlabeled
hausser_neuron_42,unlabeled
hausser_neuron_420,unlabeled
hausser_neuron_421,unlabeled
hausser_neuron_422,unlabeled
hausser_neuron_423,unlabeled
hausser_neuron_424,unlabeled
hausser_neuron_425,unlabeled
hausser_neuron_426,unlabeled
hausser_neuron_427,unlabeled
hausser_neuron_428,unlabeled
hausser_neuron_429,unlabeled
hausser_neuron_43,unlabeled
hausser_neuron_430,unlabeled
hausser_neuron_431,unlabeled
hausser_neuron_432,unlabeled
hausser_neuron_433,unlabeled
hausser_neuron_434,unlabeled
hausser_neuron_435,unlabeled
hausser_neuron_436,unlabeled
hausser_neuron_437,unlabeled
hausser_neuron_438,unlabeled
hausser_neuron_439,unlabeled
hausser_neuron_44,unlabeled
hausser_neuron_440,unlabeled
hausser_neuron_441,unlabeled
hausser_neuron_442,unlabeled
hausser_neuron_443,unlabeled
hausser_neuron_444,unlabeled
hausser_neuron_445,unlabeled
hausser_neuron_446,unlabeled
hausser_neuron_447,unlabeled
hausser_neuron_448,unlabeled
hausser_neuron_449,unlabeled
hausser_neuron_45,unlabeled
hausser_neuron_450,unlabeled
hausser_neuron_451,unlabeled
hausser_neuron_452,unlabeled
hausser_neuron_453,unlabeled
hausser_neuron_454,unlabeled
hausser_neuron_455,unlabeled
hausser_neuron_456,unlabeled
hausser_neuron_457,unlabeled
hausser_neuron_458,unlabeled
hausser_neuron_459,unlabeled
hausser_neuron_46,unlabeled
hausser_neuron_460,unlabeled
hausser_neuron_461,unlabeled
hausser_neuron_462,unlabeled
hausser_neuron_463,MLI
hausser_neuron_464,unlabeled
hausser_neuron_465,MLI
hausser_neuron_466,unlabeled
hausser_neuron_467,unlabeled
hausser_neuron_468,MLI
hausser_neuron_469,MLI
hausser_neuron_47,unlabeled
hausser_neuron_470,unlabeled
hausser_neuron_471,unlabeled
hausser_neuron_472,unlabeled
hausser_neuron_473,unlabeled
hausser_neuron_474,unlabeled
hausser_neuron_475,unlabeled
hausser_neuron_476,GoC
hausser_neuron_477,unlabeled
hausser_neuron_478,GoC
hausser_neuron_479,unlabeled
hausser_neuron_48,unlabeled
hausser_neuron_480,unlabeled
hausser_neuron_481,unlabeled
hausser_neuron_482,unlabeled
hausser_neuron_483,unlabeled
hausser_neuron_484,GoC
hausser_neuron_485,unlabeled
hausser_neuron_486,unlabeled
hausser_neuron_487,unlabeled
hausser_neuron_488,unlabeled
hausser_neuron_489,unlabeled
hausser_neuron_49,unlabeled
hausser_neuron_490,unlabeled
hausser_neuron_491,unlabeled
hausser_neuron_492,unlabeled
hausser_neuron_493,unlabeled
hausser_neuron_494,unlabeled
hausser_neuron_495,unlabeled
hausser_neuron_496,unlabeled
hausser_neuron_497,unlabeled
hausser_neuron_498,unlabeled
hausser_neuron_499,unlabeled
hausser_neuron_5,unlabeled
hausser_neuron_50,unlabeled
hausser_neuron_500,unlabeled
hausser_neuron_501,unlabeled
hausser_neuron_502,unlabeled
hausser_neuron_503,unlabeled
hausser_neuron_504,unlabeled
hausser_neuron_505,MLI
hausser_neuron_506,MLI
hausser_neuron_507,GoC
hausser_neuron_508,unlabeled
hausser_neuron_509,unlabeled
hausser_neuron_51,unlabeled
hausser_neuron_510,unlabeled
hausser_neuron_511,unlabeled
hausser_neuron_512,unlabeled
hausser_neuron_513,unlabeled
hausser_neuron_514,unlabeled
hausser_neuron_515,unlabeled
hausser_neuron_516,unlabeled
hausser_neuron_517,unlabeled
hausser_neuron_518,unlabeled
hausser_neuron_519,unlabeled
hausser_neuron_52,unlabeled
hausser_neuron_520,unlabeled
hausser_neuron_521,unlabeled
hausser_neuron_522,unlabeled
hausser_neuron_523,unlabeled
hausser_neuron_524,unlabeled
hausser_neuron_525,unlabeled
hausser_neuron_526,unlabeled
hausser_neuron_527,unlabeled
hausser_neuron_528,unlabeled
hausser_neuron_529,unlabeled
hausser_neuron_53,unlabeled
hausser_neuron_530,unlabeled
hausser_neuron_531,unlabeled
hausser_neuron_532,unlabeled
hausser_neuron_533,unlabeled
hausser_neuron_534,unlabeled
hausser_neuron_535,unlabeled
hausser_neuron_536,unlabeled
hausser_neuron_537,unlabeled
hausser_neuron_538,unlabeled
hausser_neuron_539,unlabeled
hausser_neuron_54,unlabeled
hausser_neuron_540,unlabeled
hausser_neuron_541,unlabeled
hausser_neuron_542,unlabeled
hausser_neuron_543,unlabeled
hausser_neuron_544,unlabeled
hausser_neuron_545,unlabeled
hausser_neuron_546,unlabeled
hausser_neuron_547,unlabeled
hausser_neuron_548,unlabeled
hausser_neuron_549,unlabeled
hausser_neuron_55,unlabeled
hausser_neuron_550,unlabeled
hausser_neuron_551,unlabeled
hausser_neuron_552,unlabeled
hausser_neuron_553,unlabeled
hausser_neuron_554,unlabeled
hausser_neuron_555,unlabeled
hausser_neuron_556,unlabeled
hausser_neuron_557,unlabeled
hausser_neuron_558,unlabeled
hausser_neuron_559,unlabeled
hausser_neuron_56,unlabeled
hausser_neuron_560,unlabeled
hausser_neuron_561,unlabeled
hausser_neuron_562,unlabeled
hausser_neuron_563,unlabeled
hausser_neuron_564,unlabeled
hausser_neuron_565,GoC
hausser_neuron_566,unlabeled
hausser_neuron_567,unlabeled
hausser_neuron_568,unlabeled
hausser_neuron_569,unlabeled
hausser_neuron_57,unlabeled
hausser_neuron_570,unlabeled
hausser_neuron_571,unlabeled
hausser_neuron_572,unlabeled
hausser_neuron_573,unlabeled
hausser_neuron_574,unlabeled
hausser_neuron_575,unlabeled
hausser_neuron_576,unlabeled
hausser_neuron_577,unlabeled
hausser_neuron_578,unlabeled
hausser_neuron_579,unlabeled
hausser_neuron_58,unlabeled
hausser_neuron_580,unlabeled
hausser_neuron_581,unlabeled
hausser_neuron_582,unlabeled
hausser_neuron_583,unlabeled
hausser_neuron_584,unlabeled
hausser_neuron_585,unlabeled
hausser_neuron_586,unlabeled
hausser_neuron_587,unlabeled
hausser_neuron_588,unlabeled
hausser_neuron_589,unlabeled
hausser_neuron_59,unlabeled
hausser_neuron_590,unlabeled
hausser_neuron_591,unlabeled
hausser_neuron_592,unlabeled
hausser_neuron_593,unlabeled
hausser_neuron_594,unlabeled
hausser_neuron_595,unlabeled
hausser_neuron_596,unlabeled
hausser_neuron_597,unlabeled
hausser_neuron_598,unlabeled
hausser_neuron_599,unlabeled
hausser_neuron_6,unlabeled
hausser_neuron_60,unlabeled
hausser_neuron_600,unlabeled
hausser_neuron_601,unlabeled
hausser_neuron_602,unlabeled
hausser_neuron_603,unlabeled
hausser_neuron_604,unlabeled
hausser_neuron_605,unlabeled
hausser_neuron_606,unlabeled
hausser_neuron_607,unlabeled
hausser_neuron_608,unlabeled
hausser_neuron_609,unlabeled
hausser_neuron_61,unlabeled
hausser_neuron_610,unlabeled
hausser_neuron_611,unlabeled
hausser_neuron_612,unlabeled
hausser_neuron_613,unlabeled
hausser_neuron_614,unlabeled
hausser_neuron_615,unlabeled
hausser_neuron_616,unlabeled
hausser_neuron_617,PkC_cs
hausser_neuron_618,unlabeled
hausser_neuron_619,unlabeled
hausser_neuron_62,unlabeled
hausser_neuron_620,unlabeled
hausser_neuron_621,unlabeled
hausser_neuron_622,unlabeled
hausser_neuron_623,unlabeled
hausser_neuron_624,unlabeled
hausser_neuron_625,unlabeled
hausser_neuron_626,unlabeled
hausser_neuron_627,unlabeled
hausser_neuron_628,unlabeled
hausser_neuron_629,PkC_cs
hausser_neuron_63,unlabeled
hausser_neuron_630,unlabeled
hausser_neuron_631,unlabeled
hausser_neuron_632,unlabeled
hausser_neuron_633,unlabeled
hausser_neuron_634,unlabeled
hausser_neuron_635,unlabeled
hausser_neuron_636,unlabeled
hausser_neuron_637,unlabeled
hausser_neuron_638,unlabeled
hausser_neuron_639,unlabeled
hausser_neuron_64,unlabeled
hausser_neuron_640,unlabeled
hausser_neuron_641,unlabeled
hausser_neuron_642,unlabeled
hausser_neuron_643,unlabeled
hausser_neuron_644,unlabeled
hausser_neuron_645,unlabeled
hausser_neuron_646,unlabeled
hausser_neuron_647,unlabeled
hausser_neuron_648,unlabeled
hausser_neuron_649,unlabeled
hausser_neuron_65,unlabeled
hausser_neuron_650,unlabeled
hausser_neuron_651,unlabeled
hausser_neuron_652,unlabeled
hausser_neuron_653,unlabeled
hausser_neuron_654,unlabeled
hausser_neuron_655,unlabeled
hausser_neuron_656,unlabeled
hausser_neuron_657,unlabeled
hausser_neuron_658,GrC
hausser_neuron_659,GrC
hausser_neuron_66,unlabeled
hausser_neuron_660,GrC
hausser_neuron_661,unlabeled
hausser_neuron_662,unlabeled
hausser_neuron_663,unlabeled
hausser_neuron_664,unlabeled
hausser_neuron_665,unlabeled
hausser_neuron_666,unlabeled
hausser_neuron_667,unlabeled
hausser_neuron_668,unlabeled
hausser_neuron_669,unlabeled
hausser_neuron_67,unlabeled
hausser_neuron_670,unlabeled
hausser_neuron_671,unlabeled
hausser_neuron_672,unlabeled
hausser_neuron_673,unlabeled
hausser_neuron_674,PkC_ss
hausser_neuron_675,unlabeled
hausser_neuron_676,unlabeled
hausser_neuron_677,PkC_ss
hausser_neuron_678,unlabeled
hausser_neuron_679,unlabeled
hausser_neuron_68,unlabeled
hausser_neuron_680,unlabeled
hausser_neuron_681,unlabeled
hausser_neuron_682,unlabeled
hausser_neuron_683,unlabeled
hausser_neuron_684,unlabeled
hausser_neuron_685,unlabeled
hausser_neuron_686,unlabeled
hausser_neuron_687,unlabeled
hausser_neuron_688,unlabeled
hausser_neuron_689,unlabeled
hausser_neuron_69,unlabeled
hausser_neuron_690,unlabeled
hausser_neuron_691,unlabeled
hausser_neuron_692,unlabeled
hausser_neuron_693,unlabeled
hausser_neuron_694,unlabeled
hausser_neuron_695,unlabeled
hausser_neuron_696,unlabeled
hausser_neuron_697,unlabeled
hausser_neuron_698,unlabeled
hausser_neuron_699,unlabeled
hausser_neuron_7,unlabeled
hausser_neuron_70,unlabeled
hausser_neuron_700,unlabeled
hausser_neuron_701,unlabeled
hausser_neuron_702,unlabeled
hausser_neuron_703,unlabeled
hausser_neuron_704,GrC
hausser_neuron_705,unlabeled
hausser_neuron_706,unlabeled
hausser_neuron_707,unlabeled
hausser_neuron_708,unlabeled
hausser_neuron_709,unlabeled
hausser_neuron_71,unlabeled
hausser_neuron_710,unlabeled
hausser_neuron_711,unlabeled
hausser_neuron_712,unlabeled
hausser_neuron_713,unlabeled
hausser_neuron_714,unlabeled
hausser_neuron_715,unlabeled
hausser_neuron_716,unlabeled
hausser_neuron_717,unlabeled
hausser_neuron_718,unlabeled
hausser_neuron_719,unlabeled
