session_id,unit_id,subject,cell_type,n_spikes,firing_rate
152414_20191023-probe0,70,152414,Excitatory,24152,6.2189765181365315
152414_20191023-probe0,71,152414,Excitatory,56570,14.566392084754206
152414_20191023-probe0,72,152414,Excitatory,26668,6.866829487647608
152414_20191023-probe0,73,152414,Excitatory,48897,12.590646522330324
152414_20191023-probe0,74,152414,Excitatory,28049,7.222427639831549
152414_20191023-probe0,75,152414,Excitatory,40674,10.473279682787565
152414_20191023-probe0,76,152414,Excitatory,35294,9.087966099333833
152414_20191023-probe0,77,152414,Excitatory,88622,22.819565128780045
152414_20191023-probe0,78,152414,Excitatory,26836,6.910088350476646
152414_20191023-probe0,79,152414,Inhibitory,86832,22.358652245065887
152414_20191023-probe0,80,152414,Excitatory,25592,6.589766770956861
152414_20191023-probe0,81,152414,Excitatory,38399,9.88748258197767
152414_20191023-probe0,82,152414,Excitatory,159336,41.02794147456949
152414_20191023-probe0,83,152414,Excitatory,36489,9.395670510528483
152414_20191023-probe0,84,152414,Excitatory,15549,4.003762250766186
152414_20191023-probe0,85,152414,Excitatory,42284,10.887843784899184
152414_20191023-probe0,86,152414,Excitatory,7569,1.9489662663868585
152414_20191023-probe0,87,152414,Excitatory,3081,0.7933366450968307
152414_20191023-probe0,88,152414,Excitatory,5738,1.4774961601965642
152414_20191023-probe0,89,152414,Excitatory,19719,5.077509024558391
152414_20191023-probe0,90,152414,Excitatory,84847,21.847528181282307
152414_20191023-probe0,91,152414,Excitatory,17939,4.619171073155483
152414_20191023-probe0,92,152414,Excitatory,18530,4.771349572750494
152414_20191023-probe0,93,152414,Excitatory,26298,6.771556992131273
152414_20191023-probe0,94,152414,Excitatory,34756,8.94943474098846
152414_20191023-probe0,95,152414,Excitatory,14575,3.752963843650213
152414_20191023-probe0,96,152414,Excitatory,21160,5.448556770609846
152414_20191023-probe0,97,152414,Excitatory,20057,5.164541736678719
152414_20191023-probe0,98,152414,Excitatory,32984,8.493156735434553
152414_20191023-probe0,99,152414,Excitatory,53932,13.887124941045851
152414_20191023-probe0,100,152414,Excitatory,67570,17.398817627131724
152414_20191023-probe0,101,152414,Excitatory,57496,14.804830816776168
152414_20191023-probe0,102,152414,Excitatory,35745,9.204095546571311
152414_20191023-probe0,103,152414,Excitatory,13177,3.3929883065371427
152414_20191023-probe0,104,152414,Excitatory,14528,3.7408616617873274
152414_20191023-probe0,105,152414,Excitatory,22607,5.821149476048053
152414_20191023-probe0,106,152414,Excitatory,30621,7.884700230285638
152414_20191023-probe0,107,152414,Excitatory,13093,3.3713588751226236
152414_20191023-probe0,108,152414,Inhibitory,1445,0.37207771897595593
152414_20191023-probe0,109,152414,Excitatory,18448,4.750235127798225
152414_20191023-probe0,110,152414,Excitatory,15135,3.8971600530803414
152414_20191023-probe0,111,152414,Excitatory,31970,8.232058599073572
152414_20191023-probe0,112,152414,Excitatory,17992,4.632818214405121
152414_20191023-probe0,113,152414,Excitatory,16248,4.183750019322721
152414_20191023-probe0,114,152414,Excitatory,28539,7.348599323082911
152414_20191023-probe0,115,152414,Excitatory,3625,0.9334129628289553
152414_20191023-probe0,116,152414,Excitatory,11547,2.9732743398030195
152414_20191023-probe0,117,152414,Excitatory,7090,1.8256270086778739
152414_20191023-probe0,118,152414,Excitatory,25434,6.549082840439075
152414_20191023-probe0,119,152414,Excitatory,5396,1.3894334751517359
152414_20191023-probe0,120,152414,Excitatory,6503,1.6744784820073644
152414_20191023-probe0,121,152414,Excitatory,32622,8.399944185767222
152414_20191023-probe0,122,152414,Excitatory,1566,0.40323439994210863
152414_20191023-probe0,123,152414,Excitatory,25382,6.535693192420563
152414_20191023-probe0,124,152414,Excitatory,12021,3.0953261313563782
152414_20191023-probe0,125,152414,Excitatory,19542,5.031932722649225
152414_20191023-probe0,126,152414,Excitatory,39212,10.09682457888248
152414_20191023-probe0,127,152414,Excitatory,3725,0.9591622859414781
152414_20191023-probe0,128,152414,Inhibitory,2477,0.6378107334971923
152414_20191023-probe0,129,152414,Excitatory,25733,6.626073316545519
152414_20191023-probe0,130,152414,Excitatory,5352,1.3781037729822256
152414_20191023-probe0,131,152414,Excitatory,7555,1.9453613611511054
152414_20191023-probe0,132,152414,Excitatory,36144,9.306835345790278
152414_20191023-probe0,133,152414,Excitatory,9326,2.401381873473886
152414_20191023-probe0,134,152414,Excitatory,13588,3.498818024529612
152414_20191023-probe0,135,152414,Inhibitory,43411,11.178038656377318
152414_20191023-probe0,136,152414,Excitatory,27328,7.036775020190259
152414_20191023-probe0,137,152414,Inhibitory,24515,6.31244656103499
152414_20191023-probe0,138,152414,Excitatory,8809,2.2682578729821423
152414_20191023-probe0,139,152414,Excitatory,29282,7.539916793808956
152414_20191023-probe0,140,152414,Excitatory,11266,2.90091874185683
152414_20191023-probe0,141,152414,Excitatory,26367,6.789324025078914
152414_20191023-probe0,142,152414,Excitatory,14396,3.706872555278797
152414_20191023-probe0,143,152414,Excitatory,1464,0.3769700903673353
152414_20191023-probe0,144,152414,Excitatory,22479,5.7881903424640235
152414_20191023-probe0,145,152414,Excitatory,7008,1.804512563725605
152414_20191023-probe0,146,152414,Excitatory,5690,1.4651364851025532
152414_20191023-probe0,147,152414,Excitatory,24356,6.271505137286078
152414_20191023-probe0,148,152414,Excitatory,1110,0.28581748654900424
152414_20191023-probe0,149,152414,Excitatory,23633,6.085337531182537
152414_20191023-probe0,150,152414,Excitatory,39044,10.053565716053441
152414_20191023-probe0,151,152414,Inhibitory,11143,2.869247074428427
152414_20191023-probe0,152,152414,Excitatory,2295,0.5909469654324006
152414_20191023-probe0,153,152414,Excitatory,4190,1.0788966384147096
152414_20191023-probe0,154,152414,Inhibitory,13693,3.525854813797761
152414_20191023-probe0,155,152414,Excitatory,15597,4.0161219258601975
152414_20191023-probe0,156,152414,Excitatory,24229,6.238803496933174
152414_20191023-probe0,157,152414,Inhibitory,20687,5.326762472287613
152414_20191023-probe0,158,152414,Excitatory,6137,1.5802359594155304
152414_20191023-probe0,159,152414,Excitatory,2958,0.7616649776684274
152414_20191023-probe0,160,152414,Excitatory,7196,1.852921291177148
152414_20191023-probe0,161,152414,Inhibitory,14443,3.7189747371416826
152414_20191023-probe0,162,152414,Inhibitory,37603,9.682517970001987
152414_20191023-probe0,163,152414,Excitatory,11975,3.0834814427246173
152414_20191023-probe0,164,152414,Inhibitory,12116,3.119787988313275
152414_20191023-probe0,165,152414,Inhibitory,62280,16.036678434479263
152414_20191023-probe0,167,152414,Excitatory,39788,10.245140680010612
152414_20191023-probe0,168,152414,Excitatory,2213,0.5698325204801318
152414_20191023-probe0,169,152414,Excitatory,67277,17.323372110412034
152414_20191023-probe0,170,152414,Excitatory,66996,17.251016512465842
152414_20191023-probe0,171,152414,Excitatory,4785,1.232105110934221
152414_20191023-probe0,172,152414,Excitatory,20742,5.3409245999995
152414_20191023-probe0,173,152414,Excitatory,7328,1.8869103976856783
152414_20191023-probe0,174,152414,Excitatory,4931,1.2696991226785044
152414_20191023-probe0,175,152414,Excitatory,1762,0.4537030732426535
152414_20191023-probe0,176,152414,Excitatory,8700,2.2401911107894925
152414_20191023-probe0,177,152414,Excitatory,14132,3.6388943422617364
152414_20191023-probe0,178,152414,Excitatory,4841,1.2465247318772337
152414_20191023-probe0,179,152414,Inhibitory,13560,3.4916082140581057
152414_20191023-probe0,180,152414,Excitatory,3194,0.8224333802139815
152414_20191023-probe0,181,152414,Excitatory,21327,5.49155814020776
152414_20191023-probe0,182,152414,Excitatory,2621,0.6748897587792253
152414_20191023-probe0,183,152414,Excitatory,64142,16.51613083083444
152414_20191023-probe0,184,152414,Inhibitory,22610,5.821921955741428
152414_20191023-probe0,185,152414,Inhibitory,17204,4.42991354827844
152414_20191023-probe0,186,152414,Excitatory,24240,6.2416359224755515
152414_20191023-probe0,187,152414,Excitatory,5463,1.4066855216371261
152414_20191023-probe0,188,152414,Excitatory,9552,2.4595753437081878
152414_20191023-probe0,189,152414,Excitatory,9968,2.566692527856283
152414_20191023-probe0,190,152414,Inhibitory,34758,8.94994972745071
152414_20191023-probe0,191,152414,Excitatory,34970,9.00453829244926
152414_20191023-probe0,192,152414,Excitatory,8095,2.084407705958729
152414_20191023-probe0,193,152414,Excitatory,23300,5.999592285217836
152414_20191023-probe0,194,152414,Excitatory,38223,9.842163773299628
152414_20191023-probe0,195,152414,Excitatory,15332,3.9478862196120112
152414_20191023-probe0,196,152414,Excitatory,17200,4.4288835753539395
152414_20191023-probe0,197,152414,Excitatory,34772,8.953554632686464
152414_20191023-probe0,198,152414,Excitatory,10587,2.7260808379227996
152414_20191023-probe0,199,152414,Excitatory,24388,6.279744920682085
152414_20191023-probe0,200,152414,Excitatory,59570,15.338871778129892
152414_20191023-probe0,201,152414,Excitatory,5786,1.489855835290575
152414_20191023-probe0,202,152414,Excitatory,17897,4.608356357448224
152414_20191023-probe0,203,152414,Excitatory,95328,24.54631473670583
152414_20191023-probe0,204,152414,Excitatory,39748,10.234840950765603
152414_20191023-probe0,205,152414,Excitatory,42646,10.981056334566517
152414_20191023-probe0,206,152414,Inhibitory,14190,3.653828949667
152414_20191023-probe0,207,152414,Excitatory,28970,7.459578905697885
152414_20191023-probe0,208,152414,Excitatory,50676,13.048726980502106
152414_20191023-probe0,209,152414,Excitatory,2011,0.5178188877928356
152414_20191023-probe0,210,152414,Excitatory,2205,0.56777257463113
152414_20191023-probe0,211,152414,Excitatory,11333,2.9181707883422203
152414_20191023-probe0,212,152414,Inhibitory,12820,3.301063223025436
152414_20191023-probe0,213,152414,Excitatory,4749,1.2228353546137127
152414_20191023-probe0,214,152414,Excitatory,9955,2.563345115851655
152414_20191023-probe0,215,152414,Excitatory,82973,21.364985866153628
152414_20191023-probe0,216,152414,Inhibitory,48692,12.537860409949651
152414_20191023-probe0,217,152414,Excitatory,48152,12.398814065142028
152414_20191023-probe0,218,152414,Excitatory,16702,4.300651946253575
152414_20191023-probe0,219,152414,Excitatory,34289,8.829185402052978
152414_20191023-probe0,220,152414,Excitatory,5180,1.3338149372286863
152414_20191023-probe0,221,152414,Excitatory,2640,0.6797821301706046
152414_20191023-probe0,222,152414,Excitatory,2613,0.6728298129302235
152414_20191023-probe0,223,152414,Excitatory,1440,0.3707902528203298
152414_20191023-probe0,224,152414,Excitatory,3967,1.0214756478737834
152414_20191023-probe0,225,152414,Excitatory,8407,2.1647455940698004
152414_20191023-probe0,226,152414,Excitatory,3435,0.8844892489151617
152414_20191023-probe0,228,152414,Excitatory,12451,3.2060482207402266
152414_20191023-probe0,229,152414,Excitatory,25334,6.523333517326552
152414_20191023-probe0,230,152414,Excitatory,3474,0.8945314849290457
152414_20191023-probe0,231,152414,Excitatory,4316,1.1113407855364885
152414_20191023-probe0,232,152414,Excitatory,9963,2.5654050617006567
152414_20191023-probe0,233,152414,Excitatory,23576,6.0706604170083995
152414_20191023-probe0,234,152414,Excitatory,70496,18.152242821404144
152414_20191023-probe0,235,152414,Inhibitory,19725,5.079053983945142
152414_20191023-probe0,236,152414,Excitatory,95889,24.690768439367087
152414_20191023-probe0,237,152414,Excitatory,5325,1.3711514557418445
152414_20191023-probe0,238,152414,Inhibitory,20546,5.2904559266989555
152414_20191023-probe0,239,152414,Excitatory,13990,3.602330303441954
152414_20191023-probe0,240,152414,Excitatory,23708,6.10464952351693
152414_20191023-probe0,241,152414,Excitatory,3516,0.9053462006363052
152414_20191023-probe0,242,152414,Excitatory,62549,16.10594411365195
152414_20191023-probe0,243,152414,Excitatory,14936,3.8459189000864207
152414_20191023-probe0,244,152414,Excitatory,24179,6.225928835376912
152414_20191023-probe0,245,152414,Excitatory,16799,4.325628789672722
152414_20191023-probe0,246,152414,Inhibitory,47235,12.162692772200193
152414_20191023-probe0,247,152414,Excitatory,1903,0.49000961883131083
152414_20191023-probe0,248,152414,Excitatory,54311,13.984714875642313
152414_20191023-probe0,249,152414,Excitatory,4941,1.2722740549897567
152414_20191023-probe0,250,152414,Excitatory,4727,1.2171705035289575
152414_20191023-probe0,252,152414,Excitatory,13005,3.3486994707836035
152414_20191023-probe0,253,152414,Excitatory,43778,11.272538672200277
152414_20191023-probe0,254,152414,Excitatory,5165,1.3299525387618079
152414_20191023-probe0,255,152414,Inhibitory,35868,9.235767213999715
152414_20191023-probe0,256,152414,Excitatory,57800,14.883108759038237
152414_20191023-probe0,257,152414,Excitatory,4188,1.0783816519524592
152414_20191023-probe0,258,152414,Excitatory,40728,10.487184317268328
152414_20191023-probe0,259,152414,Excitatory,52406,13.494190270348753
152414_20191023-probe0,261,152414,Excitatory,10803,2.7816993758458493
152414_20191023-probe0,262,152414,Excitatory,20033,5.158361899131713
152414_20191023-probe0,263,152414,Excitatory,32207,8.293084494850252
152414_20191023-probe0,264,152414,Excitatory,22303,5.742871533785983
152414_20191023-probe0,265,152414,Excitatory,12474,3.211970565056107
152414_20191023-probe0,266,152414,Excitatory,34250,8.819143166039094
152414_20191023-probe0,267,152414,Inhibitory,34022,8.760434709342542
152414_20191023-probe0,268,152414,Excitatory,42144,10.851794732541652
152414_20191023-probe0,269,152414,Excitatory,52834,13.60439737327035
152414_20191023-probe0,270,152414,Inhibitory,7642,1.9677632722590002
152414_20191023-probe0,271,152414,Inhibitory,27056,6.966736861324196
152414_20191023-probe0,272,152414,Excitatory,7236,1.863221020422157
152414_20191023-probe0,273,152414,Excitatory,2410,0.620558687011802
152414_20191023-probe0,274,152414,Excitatory,8658,2.229376395082233
152414_20191023-probe0,275,152414,Excitatory,9240,2.3792374555971163
152414_20191023-probe0,276,152414,Excitatory,4362,1.123185474168249
152414_20191023-probe0,277,152414,Inhibitory,30712,7.908132114318033
152414_20191023-probe0,278,152414,Excitatory,2831,0.7289633373155233
152414_20191023-probe0,279,152414,Inhibitory,4050,1.0428475860571775
152414_20191023-probe0,280,152414,Excitatory,1969,0.5070041720855759
152414_20191023-probe0,281,152414,Excitatory,15994,4.118346738616913
152414_20191023-probe0,282,152414,Excitatory,27694,7.131017542782092
152414_20191023-probe0,283,152414,Excitatory,19870,5.116390502458301
152414_20191023-probe0,284,152414,Inhibitory,33528,8.633233053166679
152414_20191023-probe0,285,152414,Excitatory,14228,3.6636136924497587
152414_20191023-probe0,286,152414,Excitatory,13334,3.433414743823804
152414_20191023-probe0,287,152414,Excitatory,9958,2.5641175955450306
152414_20191023-probe0,288,152414,Excitatory,1946,0.5010818277696957
152414_20191023-probe0,289,152414,Excitatory,86776,22.344232624122874
152414_20191023-probe0,290,152414,Inhibitory,13852,3.566796237546672
152414_20191023-probe0,291,152414,Excitatory,3316,0.8538475544112595
152414_20191023-probe0,292,152414,Excitatory,82982,21.367303305233754
152414_20191023-probe0,293,152414,Excitatory,2435,0.6269960177899326
152414_20191023-probe0,294,152414,Excitatory,2856,0.7354006680936541
152414_20191023-probe0,295,152414,Excitatory,34058,8.76970446566305
152414_20191023-probe0,296,152414,Excitatory,7699,1.9824403864331381
152414_20191023-probe0,297,152414,Excitatory,41856,10.777636681977587
152414_20191023-probe0,298,152414,Excitatory,3747,0.9648271370262331
152414_20191023-probe0,299,152414,Excitatory,20431,5.260844205119554
152414_20191023-probe0,300,152414,Excitatory,16678,4.29447210870657
152414_20191023-probe0,301,152414,Excitatory,4945,1.2733040279142576
152414_20191023-probe0,302,152414,Excitatory,14997,3.8616259871850596
152414_20191023-probe0,303,152414,Excitatory,18358,4.727060736996954
152414_20191023-probe0,304,152414,Excitatory,45201,11.638951540091478
152414_20191023-probe0,305,152414,Excitatory,5857,1.5081378547004665
152414_20191023-probe0,306,152414,Excitatory,54913,14.1397258007797
152414_20191023-probe0,307,152414,Inhibitory,37500,9.655996167196088
152414_20191023-probe0,308,152414,Inhibitory,54704,14.085909715474529
152414_20191023-probe0,309,152414,Excitatory,21024,5.413537691176815
152414_20191023-probe0,310,152414,Excitatory,25233,6.497326700982904
152414_20191023-probe0,311,152414,Excitatory,61923,15.944753350967556
152414_20191023-probe0,312,152414,Excitatory,4639,1.1945110991899375
152414_20191023-probe0,313,152414,Inhibitory,27372,7.048104722359769
152414_20191023-probe0,314,152414,Excitatory,16793,4.3240838302859705
152414_20191023-probe0,315,152414,Excitatory,13983,3.6005278508240774
152414_20191023-probe0,316,152414,Excitatory,4380,1.127820352328503
152414_20191023-probe0,317,152414,Excitatory,41967,10.806218430632486
152414_20191023-probe0,318,152414,Excitatory,24710,6.362657741104409
152414_20191023-probe0,319,152414,Excitatory,4504,1.1597495129880315
152414_20191023-probe0,320,152414,Excitatory,2098,0.5402207989007305
152414_20191023-probe0,321,152414,Excitatory,16977,4.371462584813013
152414_20191023-probe0,322,152414,Excitatory,21856,5.627772059473005
152414_20191023-probe0,323,152414,Excitatory,16131,4.153623311281069
152414_20191023-probe0,324,152414,Excitatory,5693,1.465908964795929
152414_20191023-probe0,325,152414,Excitatory,15477,3.9852227381251697
152414_20191023-probe0,326,152414,Excitatory,28962,7.457518959848883
152414_20191023-probe0,327,152414,Excitatory,7410,1.9080248426379471
152414_20191023-probe0,328,152414,Excitatory,9543,2.4572579046280607
152414_20191023-probe0,329,152414,Excitatory,28392,7.310747818107503
152414_20191023-probe0,330,152414,Excitatory,20814,5.3594641126405165
152414_20191023-probe0,331,152414,Excitatory,23710,6.10516450997918
152414_20191023-probe0,332,152414,Excitatory,16561,4.264345400664918
152414_20191023-probe0,333,152414,Excitatory,44385,11.42883706349329
152414_20191023-probe0,334,152414,Excitatory,61987,15.961232917759572
152414_20191023-probe0,335,152414,Inhibitory,37594,9.68020053092186
152414_20191023-probe0,337,152414,Excitatory,2080,0.5355859207404764
152414_20191023-probe0,338,152414,Excitatory,1322,0.34040605154755277
152414_20191023-probe0,339,152414,Excitatory,3100,0.79822901648821
152414_20191023-probe0,340,152414,Excitatory,1092,0.2811826083887501
152414_20191023-probe0,341,152414,Excitatory,1748,0.45009816800690033
152414_20191023-probe0,342,152414,Excitatory,4542,1.1695342557707902
152414_20191023-probe0,343,152414,Excitatory,2016,0.5191063539484617
152414_20191023-probe0,344,152414,Excitatory,2555,0.6578952055249602
152414_20191023-probe0,345,152414,Excitatory,2845,0.7325682425512766
152414_20191023-probe0,346,152414,Excitatory,17831,4.591361804193959
152414_20191023-probe0,347,152414,Excitatory,17194,4.427338615967188
152414_20191023-probe0,348,152414,Excitatory,3484,0.8971064172402979
152414_20191023-probe0,349,152414,Excitatory,3607,0.928778084668701
152414_20191023-probe0,350,152414,Excitatory,3190,0.8214034072894806
152414_20191023-probe0,351,152414,Excitatory,2815,0.7248434456175197
152414_20191023-probe0,352,152414,Excitatory,29490,7.5934753858830035
152414_20191023-probe0,353,152414,Excitatory,2391,0.6156663156204226
152414_20191023-probe0,354,152414,Excitatory,2005,0.5162739284060842
152414_20191023-probe0,355,152414,Excitatory,3209,0.8262957786808599
152414_20191023-probe0,356,152414,Excitatory,10632,2.737668033323435
152414_20191023-probe0,357,152414,Excitatory,10514,2.707283832050658
152414_20191023-probe0,358,152414,Excitatory,40327,10.38392953158711
152414_20191023-probe0,359,152414,Excitatory,43462,11.191170811164703
152414_20191023-probe0,361,152414,Excitatory,13440,3.460709026323078
152414_20191023-probe0,362,152414,Excitatory,7123,1.8341242853050064
152414_20191023-probe0,363,152414,Excitatory,2282,0.5875995534277726
152414_20191023-probe0,364,152414,Excitatory,8891,2.2893723179344114
152414_20191023-probe0,365,152414,Excitatory,4307,1.1090233464563615
152414_20191023-probe0,366,152414,Excitatory,4293,1.1054184412206083
152414_20191023-probe0,367,152414,Excitatory,5856,1.5078803614693412
152414_20191023-probe0,368,152414,Inhibitory,6361,1.6379144431875818
152414_20191023-probe0,369,152414,Excitatory,3931,1.0122058915532752
152414_20191023-probe0,371,152414,Excitatory,5356,1.3791337459067265
152414_20191023-probe0,372,152414,Excitatory,16755,4.314299087503212
152414_20191023-probe0,373,152414,Excitatory,2746,0.7070764126698789
152414_20191023-probe0,374,152414,Excitatory,2792,0.7189211013016394
152414_20191023-probe0,375,152414,Excitatory,2511,0.64656550335545
152414_20191023-probe0,376,152414,Excitatory,10757,2.769854687214089
152414_20191023-probe0,377,152414,Excitatory,2229,0.5739524121781355
152414_20191023-probe0,378,152414,Excitatory,30824,7.936971356204059
152414_20191023-probe0,379,152414,Excitatory,1159,0.29843465487414045
152414_20191023-probe0,380,152414,Excitatory,1481,0.3813474752964642
152414_20191023-probe0,381,152414,Excitatory,2312,0.5953243503615295
152414_20191023-probe0,382,152414,Excitatory,12437,3.2024433155044734
152414_20191023-probe0,383,152414,Excitatory,8763,2.256413184350382
152414_20191023-probe0,384,152414,Excitatory,2419,0.622876126091929
152414_20191023-probe0,385,152414,Excitatory,5121,1.3186228365922978
152414_20191023-probe0,386,152414,Excitatory,5085,1.3093530802717896
152414_20191023-probe0,387,152414,Excitatory,5028,1.2946759660976515
152414_20191023-probe0,388,152414,Excitatory,2896,0.7457003973386632
152414_20191023-probe0,389,152414,Excitatory,1319,0.3396335718541771
152414_20191023-probe0,390,152414,Excitatory,4475,1.1522822092854
152414_20191023-probe0,391,152414,Excitatory,6405,1.6492441453570919
152414_20191023-probe0,392,152414,Excitatory,42340,10.902263405842197
152414_20191023-probe0,393,152414,Excitatory,5189,1.3361323763088133
152414_20191023-probe0,394,152414,Excitatory,20109,5.177931384697231
152414_20191023-probe0,395,152414,Inhibitory,4638,1.1942536059588122
152414_20191023-probe0,396,152414,Excitatory,5586,1.4383571890655293
152414_20191023-probe0,397,152414,Excitatory,20657,5.319037675353856
152414_20191023-probe0,398,152414,Excitatory,10614,2.733033155163181
152414_20191023-probe0,399,152414,Excitatory,12429,3.2003833696554715
152414_20191023-probe0,400,152414,Inhibitory,237541,61.16519961471803
152414_20191023-probe0,401,152414,Excitatory,189437,48.77874522467001
152414_20191023-probe0,402,152414,Excitatory,17830,4.591104310962834
152414_20191023-probe0,403,152414,Excitatory,60720,15.634988993923907
152414_20191023-probe0,404,152414,Inhibitory,57690,14.854784503614463
152414_20191023-probe0,405,152414,Excitatory,55400,14.265125004337687
152414_20191023-probe0,406,152414,Excitatory,68864,17.732013868207773
152414_20191023-probe0,407,152414,Excitatory,44855,11.549858882122148
152414_20191023-probe0,408,152414,Excitatory,52014,13.393252923747662
152414_20191023-probe0,409,152414,Excitatory,45363,11.680665443533764
152414_20191023-probe0,410,152414,Excitatory,29129,7.500520329446796
152414_20191023-probe0,411,152414,Excitatory,32048,8.25214307110134
152414_20191023-probe0,412,152414,Excitatory,28667,7.381558456666941
152414_20191023-probe0,413,152414,Excitatory,39183,10.089357275179848
152414_20191023-probe0,414,152414,Excitatory,22262,5.732314311309849
152414_20191023-probe0,415,152414,Excitatory,23731,6.11057186783281
152414_20191023-probe0,416,152414,Excitatory,22145,5.702187603268197
152414_20191023-probe0,417,152414,Excitatory,16603,4.275160116372177
152414_20191023-probe0,418,152414,Excitatory,16046,4.131736386635425
152414_20191023-probe0,419,152414,Excitatory,16080,4.140491156493683
152414_20191023-probe0,420,152414,Excitatory,13332,3.4328997573615534
152414_20191023-probe0,421,152414,Inhibitory,12671,3.262696731587777
152414_20191023-probe0,422,152414,Excitatory,14036,3.6141749920737145
152414_20191023-probe0,423,152414,Excitatory,11983,3.085541388573619
152414_20191023-probe0,424,152414,Excitatory,16787,4.322538870899219
152414_20191023-probe0,425,152414,Excitatory,9709,2.5000017809948485
152414_20191023-probe0,426,152414,Excitatory,8593,2.212639335059093
152414_20191023-probe0,427,152414,Excitatory,9838,2.5332184078100033
152414_20191023-probe0,428,152414,Excitatory,11635,2.9959337441420395
152414_20191023-probe0,429,152414,Excitatory,6018,1.5495942649116283
152414_20191023-probe0,430,152414,Excitatory,13371,3.4429419933754373
152414_20191023-probe0,431,152414,Excitatory,4286,1.1036159886027317
152414_20191023-probe0,432,152414,Excitatory,4833,1.2444647860282319
152414_20191023-probe0,433,152414,Excitatory,4603,1.1852413428694293
152414_20191023-probe0,434,152414,Excitatory,4128,1.0629320580849455
152414_20191023-probe0,435,152414,Excitatory,5169,1.3309825116863088
152414_20191023-probe0,436,152414,Excitatory,6101,1.5709662030950222
152414_20191023-probe0,437,152414,Excitatory,30636,7.888562628752516
152414_20191023-probe0,438,152414,Excitatory,3885,1.0003612029215148
152414_20191023-probe0,439,152414,Excitatory,4914,1.2653217377493755
152414_20191023-probe0,440,152414,Excitatory,3059,0.7876717940120755
152414_20191023-probe0,441,152414,Excitatory,2099,0.5404782921318557
152414_20191023-probe0,442,152414,Excitatory,1294,0.33319624107604634
152414_20191023-probe0,443,152414,Excitatory,1191,0.3066744382701478
152414_20191023-probe0,444,152414,Excitatory,1947,0.5013393210008209
152414_20191023-probe0,445,152414,Excitatory,1740,0.4480382221578985
152414_20191023-probe0,446,152414,Excitatory,1092,0.2811826083887501
152417_20191023-probe0,0,152417,Excitatory,9275,1.9232185226824392
152417_20191023-probe0,1,152417,Excitatory,114832,23.811000474034486
152417_20191023-probe0,2,152417,Excitatory,36956,7.663014956792693
152417_20191023-probe0,3,152417,Excitatory,27927,5.790805787919405
152417_20191023-probe0,4,152417,Inhibitory,5322,1.1035438250906675
152417_20191023-probe0,5,152417,Excitatory,29034,6.020347880060586
152417_20191023-probe0,6,152417,Excitatory,6903,1.4313722331080192
152417_20191023-probe0,7,152417,Excitatory,3032,0.6287006534526314
152417_20191023-probe0,8,152417,Inhibitory,19297,4.0013313026634
152417_20191023-probe0,9,152417,Excitatory,4772,0.9894985218588248
152417_20191023-probe0,10,152417,Excitatory,113918,23.621477915572843
152417_20191023-probe0,11,152417,Inhibitory,10646,2.2075023603749053
152417_20191023-probe0,12,152417,Excitatory,30699,6.365594116207892
152417_20191023-probe0,13,152417,Excitatory,23077,4.785133568511337
152417_20191023-probe0,14,152417,Excitatory,48145,9.983111134721945
152417_20191023-probe0,15,152417,Excitatory,9249,1.9178272901660247
152417_20191023-probe0,16,152417,Excitatory,18945,3.92834230859502
152417_20191023-probe0,17,152417,Excitatory,7709,1.598500441116865
152417_20191023-probe0,18,152417,Excitatory,34391,7.1311491335387345
152417_20191023-probe0,19,152417,Inhibitory,1607,0.333219640533766
152417_20191023-probe0,20,152417,Excitatory,60800,12.607189884538254
152417_20191023-probe0,21,152417,Excitatory,13366,2.771508223630564
152417_20191023-probe0,22,152417,Excitatory,40001,8.29441122650353
152417_20191023-probe0,23,152417,Excitatory,3630,0.7526990013301622
152417_20191023-probe0,24,152417,Excitatory,4747,0.9843146444391956
152417_20191023-probe0,25,152417,Excitatory,1298,0.2691469156271489
152417_20191023-probe0,26,152417,Excitatory,1116,0.2314082880122482
152417_20191023-probe0,27,152417,Inhibitory,59335,12.303414667747981
152417_20191023-probe0,28,152417,Excitatory,27496,5.701435741204997
152417_20191023-probe0,29,152417,Excitatory,37464,7.768351345959558
152417_20191023-probe0,30,152417,Excitatory,26246,5.442241870223536
152417_20191023-probe0,31,152417,Excitatory,18930,3.9252319821432424
152417_20191023-probe0,32,152417,Excitatory,42511,8.814872519434305
152417_20191023-probe0,33,152417,Inhibitory,30053,6.231642723684673
152417_20191023-probe0,34,152417,Inhibitory,14282,2.9614454922857787
152417_20191023-probe0,35,152417,Inhibitory,27645,5.732331650625987
152417_20191023-probe0,36,152417,Inhibitory,34418,7.136747721151934
152417_20191023-probe0,37,152417,Excitatory,4669,0.9681409468899524
152417_20191023-probe0,38,152417,Excitatory,2892,0.5996709399027077
152417_20191023-probe0,39,152417,Excitatory,1389,0.28801622943459926
152417_20191023-probe0,40,152417,Excitatory,9982,2.0698185761095536
152417_20191023-probe0,41,152417,Excitatory,45279,9.388831427335651
152417_20191023-probe0,42,152417,Excitatory,2060,0.4271514993774474
152417_20191023-probe0,43,152417,Excitatory,9176,1.9026903681007075
152417_20191023-probe0,44,152417,Excitatory,40673,8.433753851543164
152417_20191023-probe0,45,152417,Excitatory,6681,1.3853394016217118
