neuron_id,label
lisberger_neuron_703,unlabeled
lisberger_neuron_704,unlabeled
lisberger_neuron_705,unlabeled
lisberger_neuron_706,unlabeled
lisberger_neuron_707,unlabeled
lisberger_neuron_708,unlabeled
lisberger_neuron_709,unlabeled
lisberger_neuron_71,MLI
lisberger_neuron_710,unlabeled
lisberger_neuron_711,MFB
lisberger_neuron_712,unlabeled
lisberger_neuron_713,unlabeled
lisberger_neuron_714,unlabeled
lisberger_neuron_715,unlabeled
lisberger_neuron_716,unlabeled
lisberger_neuron_717,unlabeled
lisberger_neuron_718,unlabeled
lisberger_neuron_719,unlabeled
lisberger_neuron_72,PkC_ss
lisberger_neuron_720,unlabeled
lisberger_neuron_721,unlabeled
lisberger_neuron_722,unlabeled
lisberger_neuron_723,unlabeled
lisberger_neuron_724,GoC
lisberger_neuron_725,PkC_ss
lisberger_neuron_726,MFB
lisberger_neuron_727,PkC_cs
lisberger_neuron_728,GoC
lisberger_neuron_729,unlabeled
lisberger_neuron_73,PkC_ss
lisberger_neuron_730,unlabeled
lisberger_neuron_731,GoC
lisberger_neuron_732,unlabeled
lisberger_neuron_733,GoC
lisberger_neuron_734,unlabeled
lisberger_neuron_735,MFB
lisberger_neuron_736,MFB
lisberger_neuron_737,unlabeled
lisberger_neuron_738,unlabeled
lisberger_neuron_739,unlabeled
lisberger_neuron_74,PkC_ss
lisberger_neuron_740,unlabeled
lisberger_neuron_741,unlabeled
lisberger_neuron_742,unlabeled
lisberger_neuron_743,unlabeled
lisberger_neuron_744,unlabeled
lisberger_neuron_745,unlabeled
lisberger_neuron_746,unlabeled
lisberger_neuron_747,unlabeled
lisberger_neuron_748,unlabeled
lisberger_neuron_749,unlabeled
lisberger_neuron_75,unlabeled
lisberger_neuron_750,unlabeled
lisberger_neuron_751,unlabeled
lisberger_neuron_752,unlabeled
lisberger_neuron_753,unlabeled
lisberger_neuron_754,MFB
lisberger_neuron_755,unlabeled
lisberger_neuron_756,unlabeled
lisberger_neuron_757,MFB
lisberger_neuron_758,unlabeled
lisberger_neuron_759,unlabeled
lisberger_neuron_76,GoC
lisberger_neuron_760,unlabeled
lisberger_neuron_761,MFB
lisberger_neuron_762,unlabeled
lisberger_neuron_763,unlabeled
lisberger_neuron_764,unlabeled
lisberger_neuron_765,unlabeled
lisberger_neuron_766,unlabeled
lisberger_neuron_767,unlabeled
lisberger_neuron_768,GoC
lisberger_neuron_769,unlabeled
lisberger_neuron_77,GoC
lisberger_neuron_770,MLI
lisberger_neuron_771,unlabeled
lisberger_neuron_772,unlabeled
lisberger_neuron_773,unlabeled
lisberger_neuron_774,GoC
lisberger_neuron_775,MLI
lisberger_neuron_776,PkC_ss
lisberger_neuron_777,unlabeled
lisberger_neuron_778,unlabeled
lisberger_neuron_779,unlabeled
lisberger_neuron_78,MFB
lisberger_neuron_780,GoC
lisberger_neuron_781,unlabeled
lisberger_neuron_782,unlabeled
lisberger_neuron_783,unlabeled
lisberger_neuron_784,GoC
lisberger_neuron_785,GoC
lisberger_neuron_786,PkC_ss
lisberger_neuron_787,PkC_cs
lisberger_neuron_788,unlabeled
lisberger_neuron_789,GoC
lisberger_neuron_79,MLI
lisberger_neuron_790,unlabeled
lisberger_neuron_791,GoC
lisberger_neuron_792,unlabeled
lisberger_neuron_793,unlabeled
lisberger_neuron_794,unlabeled
lisberger_neuron_795,unlabeled
lisberger_neuron_796,unlabeled
lisberger_neuron_797,unlabeled
lisberger_neuron_798,unlabeled
lisberger_neuron_799,unlabeled
lisberger_neuron_8,unlabeled
lisberger_neuron_80,PkC_ss
lisberger_neuron_800,unlabeled
lisberger_neuron_801,unlabeled
lisberger_neuron_802,unlabeled
lisberger_neuron_803,unlabeled
lisberger_neuron_804,MFB
lisberger_neuron_805,unlabeled
lisberger_neuron_806,unlabeled
lisberger_neuron_807,unlabeled
lisberger_neuron_808,unlabeled
lisberger_neuron_809,unlabeled
lisberger_neuron_81,unlabeled
lisberger_neuron_810,MFB
lisberger_neuron_811,unlabeled
lisberger_neuron_812,MFB
lisberger_neuron_813,MLI
lisberger_neuron_814,PkC_ss
lisberger_neuron_815,PkC_ss
lisberger_neuron_816,unlabeled
lisberger_neuron_817,GoC
lisberger_neuron_818,GoC
lisberger_neuron_819,GoC
lisberger_neuron_82,PkC_cs
lisberger_neuron_820,unlabeled
lisberger_neuron_821,GoC
lisberger_neuron_822,GoC
lisberger_neuron_823,GoC
lisberger_neuron_824,unlabeled
lisberger_neuron_825,GoC
lisberger_neuron_826,unlabeled
lisberger_neuron_827,MFB
lisberger_neuron_828,PkC_ss
lisberger_neuron_829,GoC
lisberger_neuron_83,unlabeled
lisberger_neuron_830,GoC
lisberger_neuron_831,PkC_cs
lisberger_neuron_832,GoC
lisberger_neuron_833,PkC_ss
lisberger_neuron_834,GoC
lisberger_neuron_835,GoC
lisberger_neuron_836,GoC
lisberger_neuron_837,unlabeled
lisberger_neuron_838,unlabeled
lisberger_neuron_839,PkC_ss
lisberger_neuron_84,unlabeled
lisberger_neuron_840,PkC_cs
lisberger_neuron_841,PkC_cs
lisberger_neuron_842,unlabeled
lisberger_neuron_843,unlabeled
lisberger_neuron_844,unlabeled
lisberger_neuron_845,GoC
lisberger_neuron_846,unlabeled
lisberger_neuron_847,unlabeled
lisberger_neuron_848,PkC_ss
lisberger_neuron_849,PkC_cs
lisberger_neuron_85,unlabeled
lisberger_neuron_850,unlabeled
lisberger_neuron_851,unlabeled
lisberger_neuron_852,unlabeled
lisberger_neuron_853,unlabeled
lisberger_neuron_854,unlabeled
lisberger_neuron_855,unlabeled
lisberger_neuron_856,GoC
lisberger_neuron_857,unlabeled
lisberger_neuron_858,GoC
lisberger_neuron_859,MFB
lisberger_neuron_86,unlabeled
lisberger_neuron_860,GoC
lisberger_neuron_861,MFB
lisberger_neuron_862,unlabeled
lisberger_neuron_863,GoC
lisberger_neuron_864,unlabeled
lisberger_neuron_865,unlabeled
lisberger_neuron_866,unlabeled
lisberger_neuron_867,unlabeled
lisberger_neuron_868,unlabeled
lisberger_neuron_869,unlabeled
lisberger_neuron_87,unlabeled
lisberger_neuron_870,MFB
lisberger_neuron_871,MLI
lisberger_neuron_872,unlabeled
lisberger_neuron_873,PkC_cs
lisberger_neuron_874,PkC_ss
lisberger_neuron_875,unlabeled
lisberger_neuron_876,MLI
lisberger_neuron_877,PkC_cs
lisberger_neuron_878,PkC_cs
lisberger_neuron_879,PkC_ss
lisberger_neuron_88,GoC
lisberger_neuron_880,unlabeled
lisberger_neuron_881,unlabeled
lisberger_neuron_882,PkC_ss
lisberger_neuron_883,PkC_cs
lisberger_neuron_884,unlabeled
lisberger_neuron_885,PkC_ss
lisberger_neuron_886,PkC_cs
lisberger_neuron_887,PkC_ss
lisberger_neuron_888,PkC_ss
lisberger_neuron_889,PkC_cs
lisberger_neuron_89,GoC
lisberger_neuron_890,PkC_cs
lisberger_neuron_891,PkC_ss
lisberger_neuron_892,PkC_cs
lisberger_neuron_893,PkC_ss
lisberger_neuron_894,PkC_cs
lisberger_neuron_895,PkC_ss
lisberger_neuron_896,PkC_cs
lisberger_neuron_897,PkC_ss
lisberger_neuron_898,PkC_cs
lisberger_neuron_899,PkC_ss
lisberger_neuron_9,unlabeled
lisberger_neuron_90,GoC
lisberger_neuron_900,PkC_cs
lisberger_neuron_901,PkC_ss
lisberger_neuron_902,PkC_ss
lisberger_neuron_903,PkC_cs
lisberger_neuron_904,PkC_ss
lisberger_neuron_905,PkC_cs
lisberger_neuron_906,unlabeled
lisberger_neuron_907,PkC_cs
lisberger_neuron_908,PkC_ss
lisberger_neuron_909,PkC_cs
lisberger_neuron_91,GoC
lisberger_neuron_910,unlabeled
lisberger_neuron_911,PkC_ss
lisberger_neuron_912,PkC_cs
lisberger_neuron_913,PkC_cs
lisberger_neuron_914,unlabeled
lisberger_neuron_915,PkC_ss
lisberger_neuron_916,PkC_cs
lisberger_neuron_917,PkC_ss
lisberger_neuron_918,PkC_cs
lisberger_neuron_919,PkC_ss
lisberger_neuron_92,MFB
lisberger_neuron_920,PkC_cs
lisberger_neuron_921,PkC_ss
lisberger_neuron_922,PkC_cs
lisberger_neuron_923,PkC_ss
lisberger_neuron_924,PkC_cs
lisberger_neuron_925,unlabeled
lisberger_neuron_926,unlabeled
lisberger_neuron_927,PkC_ss
lisberger_neuron_928,PkC_ss
lisberger_neuron_929,PkC_cs
lisberger_neuron_93,MFB
lisberger_neuron_930,unlabeled
lisberger_neuron_931,PkC_ss
lisberger_neuron_932,PkC_cs
lisberger_neuron_933,PkC_ss
lisberger_neuron_934,PkC_cs
lisberger_neuron_935,unlabeled
lisberger_neuron_936,PkC_ss
lisberger_neuron_937,PkC_cs
lisberger_neuron_938,PkC_ss
lisberger_neuron_939,PkC_cs
lisberger_neuron_94,unlabeled
lisberger_neuron_940,PkC_ss
lisberger_neuron_941,PkC_cs
lisberger_neuron_942,PkC_cs
lisberger_neuron_943,MLI
lisberger_neuron_944,PkC_ss
lisberger_neuron_945,PkC_cs
lisberger_neuron_946,GoC
lisberger_neuron_947,GoC
lisberger_neuron_948,MLI
lisberger_neuron_949,PkC_ss
lisberger_neuron_95,MFB
lisberger_neuron_950,PkC_cs
lisberger_neuron_951,unlabeled
lisberger_neuron_952,MLI
lisberger_neuron_953,unlabeled
lisberger_neuron_954,GoC
lisberger_neuron_955,unlabeled
lisberger_neuron_956,unlabeled
lisberger_neuron_957,PkC_cs
lisberger_neuron_958,unlabeled
lisberger_neuron_959,unlabeled
lisberger_neuron_96,PkC_ss
lisberger_neuron_960,unlabeled
lisberger_neuron_961,unlabeled
lisberger_neuron_962,unlabeled
lisberger_neuron_963,GoC
lisberger_neuron_964,unlabeled
lisberger_neuron_965,unlabeled
lisberger_neuron_966,unlabeled
lisberger_neuron_967,unlabeled
lisberger_neuron_968,GoC
lisberger_neuron_969,GoC
lisberger_neuron_97,unlabeled
lisberger_neuron_970,unlabeled
lisberger_neuron_971,GoC
lisberger_neuron_972,MFB
lisberger_neuron_973,MFB
lisberger_neuron_974,GoC
lisberger_neuron_975,unlabeled
lisberger_neuron_976,GoC
lisberger_neuron_977,unlabeled
lisberger_neuron_978,GoC
lisberger_neuron_979,GoC
lisberger_neuron_98,unlabeled
lisberger_neuron_980,GoC
lisberger_neuron_981,unlabeled
lisberger_neuron_982,unlabeled
lisberger_neuron_983,unlabeled
lisberger_neuron_984,unlabeled
lisberger_neuron_985,unlabeled
lisberger_neuron_986,GoC
lisberger_neuron_987,unlabeled
lisberger_neuron_988,unlabeled
lisberger_neuron_989,unlabeled
lisberger_neuron_99,unlabeled
lisberger_neuron_990,MFB
lisberger_neuron_991,unlabeled
lisberger_neuron_992,MFB
lisberger_neuron_993,GoC
lisberger_neuron_994,unlabeled
lisberger_neuron_995,MLI
lisberger_neuron_996,GoC
lisberger_neuron_997,unlabeled
lisberger_neuron_998,GoC
lisberger_neuron_999,GoC
